2019-12-05 01:12:57.800523:   [INFO  ]   -----------------------------------------------------------------------------
2019-12-05 01:12:57.800676:   [INFO  ]   Hello world!
2019-12-05 01:12:57.800837:   [INFO  ]   Start main processing!
2019-12-05 01:12:57.800936:   [START ]   Start Prepare Traning data
2019-12-05 01:12:57.801031:   [START ]   Initialize parameters Start
2019-12-05 01:12:57.801153:   [DONE  ]   Initialize parameters Done
2019-12-05 01:12:57.801228:   [START ]   Start setup FOLD
2019-12-05 01:12:57.801430:   [START ]   Setup FOLD Done
2019-12-05 01:12:57.801519:   [START ]   Start Reading KET
2019-12-05 01:12:59.214047:   [DONE  ]   Preprocess ./dataset/cambridge/KET/1.txt Done
2019-12-05 01:12:59.234104:   [DONE  ]   Preprocess ./dataset/cambridge/KET/2.txt Done
2019-12-05 01:12:59.247853:   [DONE  ]   Preprocess ./dataset/cambridge/KET/3.txt Done
2019-12-05 01:12:59.265456:   [DONE  ]   Preprocess ./dataset/cambridge/KET/4.txt Done
2019-12-05 01:12:59.283199:   [DONE  ]   Preprocess ./dataset/cambridge/KET/5.txt Done
2019-12-05 01:12:59.295590:   [DONE  ]   Preprocess ./dataset/cambridge/KET/6.txt Done
2019-12-05 01:12:59.321611:   [DONE  ]   Preprocess ./dataset/cambridge/KET/7.txt Done
2019-12-05 01:12:59.338711:   [DONE  ]   Preprocess ./dataset/cambridge/KET/8.txt Done
2019-12-05 01:12:59.367578:   [DONE  ]   Preprocess ./dataset/cambridge/KET/9.txt Done
2019-12-05 01:12:59.395034:   [DONE  ]   Preprocess ./dataset/cambridge/KET/10.txt Done
2019-12-05 01:12:59.407889:   [DONE  ]   Preprocess ./dataset/cambridge/KET/11.txt Done
2019-12-05 01:12:59.425369:   [DONE  ]   Preprocess ./dataset/cambridge/KET/12.txt Done
2019-12-05 01:12:59.440595:   [DONE  ]   Preprocess ./dataset/cambridge/KET/13.txt Done
2019-12-05 01:12:59.468715:   [DONE  ]   Preprocess ./dataset/cambridge/KET/14.txt Done
2019-12-05 01:12:59.481348:   [DONE  ]   Preprocess ./dataset/cambridge/KET/15.txt Done
2019-12-05 01:12:59.506003:   [DONE  ]   Preprocess ./dataset/cambridge/KET/16.txt Done
2019-12-05 01:12:59.532779:   [DONE  ]   Preprocess ./dataset/cambridge/KET/17.txt Done
2019-12-05 01:12:59.547857:   [DONE  ]   Preprocess ./dataset/cambridge/KET/18.txt Done
2019-12-05 01:12:59.559555:   [DONE  ]   Preprocess ./dataset/cambridge/KET/19.txt Done
2019-12-05 01:12:59.584656:   [DONE  ]   Preprocess ./dataset/cambridge/KET/20.txt Done
2019-12-05 01:12:59.608411:   [DONE  ]   Preprocess ./dataset/cambridge/KET/21.txt Done
2019-12-05 01:12:59.623319:   [DONE  ]   Preprocess ./dataset/cambridge/KET/22.txt Done
2019-12-05 01:12:59.633195:   [DONE  ]   Preprocess ./dataset/cambridge/KET/23.txt Done
2019-12-05 01:12:59.648379:   [DONE  ]   Preprocess ./dataset/cambridge/KET/24.txt Done
2019-12-05 01:12:59.665405:   [DONE  ]   Preprocess ./dataset/cambridge/KET/25.txt Done
2019-12-05 01:12:59.681525:   [DONE  ]   Preprocess ./dataset/cambridge/KET/26.txt Done
2019-12-05 01:12:59.710822:   [DONE  ]   Preprocess ./dataset/cambridge/KET/27.txt Done
2019-12-05 01:12:59.737988:   [DONE  ]   Preprocess ./dataset/cambridge/KET/28.txt Done
2019-12-05 01:12:59.751176:   [DONE  ]   Preprocess ./dataset/cambridge/KET/29.txt Done
2019-12-05 01:12:59.784096:   [DONE  ]   Preprocess ./dataset/cambridge/KET/30.txt Done
2019-12-05 01:12:59.796622:   [DONE  ]   Preprocess ./dataset/cambridge/KET/31.txt Done
2019-12-05 01:12:59.824965:   [DONE  ]   Preprocess ./dataset/cambridge/KET/32.txt Done
2019-12-05 01:12:59.838425:   [DONE  ]   Preprocess ./dataset/cambridge/KET/33.txt Done
2019-12-05 01:12:59.861909:   [DONE  ]   Preprocess ./dataset/cambridge/KET/34.txt Done
2019-12-05 01:12:59.876298:   [DONE  ]   Preprocess ./dataset/cambridge/KET/35.txt Done
2019-12-05 01:12:59.894241:   [DONE  ]   Preprocess ./dataset/cambridge/KET/36.txt Done
2019-12-05 01:12:59.908283:   [DONE  ]   Preprocess ./dataset/cambridge/KET/37.txt Done
2019-12-05 01:12:59.923557:   [DONE  ]   Preprocess ./dataset/cambridge/KET/38.txt Done
2019-12-05 01:12:59.948381:   [DONE  ]   Preprocess ./dataset/cambridge/KET/39.txt Done
2019-12-05 01:12:59.964103:   [DONE  ]   Preprocess ./dataset/cambridge/KET/40.txt Done
2019-12-05 01:12:59.975854:   [DONE  ]   Preprocess ./dataset/cambridge/KET/41.txt Done
2019-12-05 01:12:59.992765:   [DONE  ]   Preprocess ./dataset/cambridge/KET/42.txt Done
2019-12-05 01:13:00.023258:   [DONE  ]   Preprocess ./dataset/cambridge/KET/43.txt Done
2019-12-05 01:13:00.036907:   [DONE  ]   Preprocess ./dataset/cambridge/KET/44.txt Done
2019-12-05 01:13:00.065654:   [DONE  ]   Preprocess ./dataset/cambridge/KET/45.txt Done
2019-12-05 01:13:00.091724:   [DONE  ]   Preprocess ./dataset/cambridge/KET/46.txt Done
2019-12-05 01:13:00.105505:   [DONE  ]   Preprocess ./dataset/cambridge/KET/47.txt Done
2019-12-05 01:13:00.120552:   [DONE  ]   Preprocess ./dataset/cambridge/KET/48.txt Done
2019-12-05 01:13:00.147768:   [DONE  ]   Preprocess ./dataset/cambridge/KET/49.txt Done
2019-12-05 01:13:00.177169:   [DONE  ]   Preprocess ./dataset/cambridge/KET/50.txt Done
2019-12-05 01:13:00.193668:   [DONE  ]   Preprocess ./dataset/cambridge/KET/51.txt Done
2019-12-05 01:13:00.219778:   [DONE  ]   Preprocess ./dataset/cambridge/KET/52.txt Done
2019-12-05 01:13:00.237073:   [DONE  ]   Preprocess ./dataset/cambridge/KET/53.txt Done
2019-12-05 01:13:00.254573:   [DONE  ]   Preprocess ./dataset/cambridge/KET/54.txt Done
2019-12-05 01:13:00.270235:   [DONE  ]   Preprocess ./dataset/cambridge/KET/55.txt Done
2019-12-05 01:13:00.284389:   [DONE  ]   Preprocess ./dataset/cambridge/KET/56.txt Done
2019-12-05 01:13:00.303411:   [DONE  ]   Preprocess ./dataset/cambridge/KET/57.txt Done
2019-12-05 01:13:00.319924:   [DONE  ]   Preprocess ./dataset/cambridge/KET/58.txt Done
2019-12-05 01:13:00.332356:   [DONE  ]   Preprocess ./dataset/cambridge/KET/59.txt Done
2019-12-05 01:13:00.345394:   [DONE  ]   Preprocess ./dataset/cambridge/KET/60.txt Done
2019-12-05 01:13:00.345519:   [DONE  ]   Read KET Done
2019-12-05 01:13:00.345673:   [START ]   Start Reading PET
2019-12-05 01:13:00.387282:   [DONE  ]   Preprocess ./dataset/cambridge/PET/1.txt Done
2019-12-05 01:13:00.421790:   [DONE  ]   Preprocess ./dataset/cambridge/PET/2.txt Done
2019-12-05 01:13:00.446326:   [DONE  ]   Preprocess ./dataset/cambridge/PET/3.txt Done
2019-12-05 01:13:00.486574:   [DONE  ]   Preprocess ./dataset/cambridge/PET/4.txt Done
2019-12-05 01:13:00.523215:   [DONE  ]   Preprocess ./dataset/cambridge/PET/5.txt Done
2019-12-05 01:13:00.542990:   [DONE  ]   Preprocess ./dataset/cambridge/PET/6.txt Done
2019-12-05 01:13:00.603250:   [DONE  ]   Preprocess ./dataset/cambridge/PET/7.txt Done
2019-12-05 01:13:00.641544:   [DONE  ]   Preprocess ./dataset/cambridge/PET/8.txt Done
2019-12-05 01:13:00.703534:   [DONE  ]   Preprocess ./dataset/cambridge/PET/9.txt Done
2019-12-05 01:13:00.753758:   [DONE  ]   Preprocess ./dataset/cambridge/PET/10.txt Done
2019-12-05 01:13:00.772746:   [DONE  ]   Preprocess ./dataset/cambridge/PET/11.txt Done
2019-12-05 01:13:00.819178:   [DONE  ]   Preprocess ./dataset/cambridge/PET/12.txt Done
2019-12-05 01:13:00.846637:   [DONE  ]   Preprocess ./dataset/cambridge/PET/13.txt Done
2019-12-05 01:13:00.905296:   [DONE  ]   Preprocess ./dataset/cambridge/PET/14.txt Done
2019-12-05 01:13:00.927439:   [DONE  ]   Preprocess ./dataset/cambridge/PET/15.txt Done
2019-12-05 01:13:00.970504:   [DONE  ]   Preprocess ./dataset/cambridge/PET/16.txt Done
2019-12-05 01:13:01.037563:   [DONE  ]   Preprocess ./dataset/cambridge/PET/17.txt Done
2019-12-05 01:13:01.059297:   [DONE  ]   Preprocess ./dataset/cambridge/PET/18.txt Done
2019-12-05 01:13:01.083011:   [DONE  ]   Preprocess ./dataset/cambridge/PET/19.txt Done
2019-12-05 01:13:01.149579:   [DONE  ]   Preprocess ./dataset/cambridge/PET/20.txt Done
2019-12-05 01:13:01.209528:   [DONE  ]   Preprocess ./dataset/cambridge/PET/21.txt Done
2019-12-05 01:13:01.231554:   [DONE  ]   Preprocess ./dataset/cambridge/PET/22.txt Done
2019-12-05 01:13:01.263015:   [DONE  ]   Preprocess ./dataset/cambridge/PET/23.txt Done
2019-12-05 01:13:01.290726:   [DONE  ]   Preprocess ./dataset/cambridge/PET/24.txt Done
2019-12-05 01:13:01.319865:   [DONE  ]   Preprocess ./dataset/cambridge/PET/25.txt Done
2019-12-05 01:13:01.356759:   [DONE  ]   Preprocess ./dataset/cambridge/PET/26.txt Done
2019-12-05 01:13:01.418450:   [DONE  ]   Preprocess ./dataset/cambridge/PET/27.txt Done
2019-12-05 01:13:01.479478:   [DONE  ]   Preprocess ./dataset/cambridge/PET/28.txt Done
2019-12-05 01:13:01.499379:   [DONE  ]   Preprocess ./dataset/cambridge/PET/29.txt Done
2019-12-05 01:13:01.556945:   [DONE  ]   Preprocess ./dataset/cambridge/PET/30.txt Done
2019-12-05 01:13:01.578748:   [DONE  ]   Preprocess ./dataset/cambridge/PET/31.txt Done
2019-12-05 01:13:01.628796:   [DONE  ]   Preprocess ./dataset/cambridge/PET/32.txt Done
2019-12-05 01:13:01.647077:   [DONE  ]   Preprocess ./dataset/cambridge/PET/33.txt Done
2019-12-05 01:13:01.701757:   [DONE  ]   Preprocess ./dataset/cambridge/PET/34.txt Done
2019-12-05 01:13:01.741543:   [DONE  ]   Preprocess ./dataset/cambridge/PET/35.txt Done
